UserId,Age,Address,Gender,UserType,Label,Total_Quantity,Total_Value,StDev_Quantity,StDev_Value,AvgTimeDelta,Recency,Unique_TransactionId,Unique_ItemId,Unique_Location,Unique_ProductCategory,Total_Quantity_per_Unique_TransactionId,Total_Quantity_per_Unique_ItemId,Total_Quantity_per_Unique_Location,Total_Quantity_per_Unique_ProductCategory,Total_Value_per_Unique_TransactionId,Total_Value_per_Unique_ItemId,Total_Value_per_Unique_Location,Total_Value_per_Unique_ProductCategory
2082424,G,F,Unknown,Unknown,Churner,64,5187,0.728764114697424,152.907595312995,1.25925925925926,6,54,30,1,1,1.16363636363636,2.06451612903226,32,32,94.3090909090909,167.322580645161,2593.5,2593.5
1815856,G,H,Unknown,Unknown,Churner,28,850,0.996316746232607,26.294010724878,0,4,17,7,1,1,1.55555555555556,3.5,14,14,47.2222222222222,106.25,425,425
500944,D,B,Unknown,Unknown,Churner,15,1995,0.83452296039628,276.924918911762,0,96,8,8,1,1,1.66666666666667,1.66666666666667,7.5,7.5,221.666666666667,221.666666666667,997.5,997.5
424561,B,E,Unknown,Unknown,Churner,6,791,0,117.226987791492,5.5,6,6,5,1,1,0.857142857142857,1,3,3,113,131.833333333333,395.5,395.5
1929997,D,C,Unknown,Unknown,Churner,8,928,0.894427190999916,156.771489754993,1.4,87,5,4,1,1,1.33333333333333,1.6,4,4,154.666666666667,185.6,464,464
907262,G,E,Unknown,Unknown,Churner,7,555,0.408248290463863,49.3912947795459,0,12,6,5,1,1,1,1.16666666666667,3.5,3.5,79.2857142857143,92.5,277.5,277.5
370738,D,E,Unknown,Unknown,Churner,2,26,0,0,0,43,1,1,1,1,1,1,1,1,13,13,13,13
1369397,G,F,Unknown,Unknown,Nonchurner,192,14263,0.860781637036544,88.1977740787969,0.560810810810811,7,148,89,1,1,1.28859060402685,2.13333333333333,96,96,95.7248322147651,158.477777777778,7131.5,7131.5
1832785,B,C,Unknown,Unknown,Churner,8,961,0.894427190999916,188.60991490375,0,52,5,4,1,1,1.33333333333333,1.6,4,4,160.166666666667,192.2,480.5,480.5
1055870,F,D,Unknown,Unknown,Churner,2,3612,0,2522.9569952736,0,16,2,2,1,1,0.666666666666667,0.666666666666667,1,1,1204,1204,1806,1806
154901,E,H,Unknown,Unknown,Nonchurner,142,12996,0.603256700064703,90.800764099549,0.728070175438597,4,114,57,1,1,1.23478260869565,2.44827586206897,71,71,113.008695652174,224.068965517241,6498,6498
39932,H,E,Unknown,Unknown,Nonchurner,38,2090,0.702500173314209,132.025250110222,3.40909090909091,20,22,13,1,1,1.65217391304348,2.71428571428571,19,19,90.8695652173913,149.285714285714,1045,1045
2044996,B,F,Unknown,Unknown,Churner,5,327,0.5,55.7755920333139,0,23,4,4,1,1,1,1,2.5,2.5,65.4,65.4,163.5,163.5
1966664,C,E,Unknown,Unknown,Churner,5,664,0.707106781186548,62.2253967444162,22.5,30,2,2,1,1,1.66666666666667,1.66666666666667,2.5,2.5,221.333333333333,221.333333333333,332,332
1515718,C,G,Unknown,Unknown,Churner,1,129,0,0,0,37,1,1,1,1,0.5,0.5,0.5,0.5,64.5,64.5,64.5,64.5
1207439,C,E,Unknown,Unknown,Churner,23,1236,1.50504203102489,82.6031036176773,0,73,12,10,1,1,1.76923076923077,2.09090909090909,11.5,11.5,95.0769230769231,112.363636363636,618,618
1571806,E,G,Unknown,Unknown,Nonchurner,29,2922,0.431455497304005,60.3291484594815,2.96153846153846,3,26,23,1,1,1.07407407407407,1.20833333333333,14.5,14.5,108.222222222222,121.75,1461,1461
2140858,G,E,Unknown,Unknown,Nonchurner,11,3927,0.440958551844098,964.431568334426,8.11111111111111,17,9,9,1,1,1.1,1.1,5.5,5.5,392.7,392.7,1963.5,1963.5
1740417,F,E,Unknown,Unknown,Nonchurner,81,7053,1.20486302759037,81.3855492524235,1.1,7,60,49,1,1,1.32786885245902,1.62,40.5,40.5,115.622950819672,141.06,3526.5,3526.5
105408,F,E,Unknown,Unknown,Churner,34,4036,0.174077655955698,75.9397313863455,0,36,33,24,1,1,1,1.36,17,17,118.705882352941,161.44,2018,2018
1873955,B,F,Unknown,Unknown,Churner,19,1109,0.744946343668492,65.0705872009875,6.14285714285714,10,14,12,1,1,1.26666666666667,1.46153846153846,9.5,9.5,73.9333333333333,85.3076923076923,554.5,554.5
1635317,D,E,Unknown,Unknown,Nonchurner,32,1625,0.511766315719159,42.2237802552971,1.47619047619048,62,21,17,1,1,1.45454545454545,1.77777777777778,16,16,73.8636363636364,90.2777777777778,812.5,812.5
1034660,E,E,Unknown,Unknown,Nonchurner,27,1354,0.276887462097269,44.8401605706313,3.72,2,25,17,1,1,1.03846153846154,1.5,13.5,13.5,52.0769230769231,75.2222222222222,677,677
1962383,C,E,Unknown,Unknown,Nonchurner,18,2785,1.02691063610494,191.482019094127,3.63636363636364,19,11,8,1,1,1.5,2,9,9,232.083333333333,309.444444444444,1392.5,1392.5
2163192,E,E,Unknown,Unknown,Nonchurner,11,1282,1.13389341902768,187.580585857056,5,6,7,7,1,1,1.375,1.375,5.5,5.5,160.25,160.25,641,641
1753714,B,D,Unknown,Unknown,Churner,25,1578,1.84883255547435,115.631625117321,1.81818181818182,72,11,10,1,1,2.08333333333333,2.27272727272727,12.5,12.5,131.5,143.454545454545,789,789
2084206,E,H,Unknown,Unknown,Nonchurner,14,656,0.467099366496914,80.1988437912576,4.36363636363636,42,11,10,1,1,1.16666666666667,1.27272727272727,7,7,54.6666666666667,59.6363636363636,328,328
1783605,B,C,Unknown,Unknown,Churner,21,2407,2.04939015319192,386.401086954993,0.2,3,5,4,1,1,3.5,4.2,10.5,10.5,401.166666666667,481.4,1203.5,1203.5
109598,G,E,Unknown,Unknown,Churner,18,1283,0.924416277737175,170.410253639429,2,33,11,9,1,1,1.5,1.8,9,9,106.916666666667,128.3,641.5,641.5
489133,J,E,Unknown,Unknown,Nonchurner,7,499,0.894427190999916,55.9392527658352,3.6,37,5,4,1,1,1.16666666666667,1.4,3.5,3.5,83.1666666666667,99.8,249.5,249.5
582957,D,F,Unknown,Unknown,Nonchurner,189,18973,1.16835108070631,194.592750773514,0.619469026548673,7,113,66,1,1,1.65789473684211,2.82089552238806,94.5,94.5,166.429824561404,283.179104477612,9486.5,9486.5
1700626,D,A,Unknown,Unknown,Churner,7,2011,0.547722557505166,413.112212358821,0,1,5,5,1,1,1.16666666666667,1.16666666666667,3.5,3.5,335.166666666667,335.166666666667,1005.5,1005.5
1558142,I,D,Unknown,Unknown,Nonchurner,6,2971,0.447213595499958,458.820989057824,0,12,5,5,1,1,1,1,3,3,495.166666666667,495.166666666667,1485.5,1485.5
1656510,D,F,Unknown,Unknown,Churner,25,1243,0.351250086657104,51.6017257001943,2.13636363636364,27,22,14,1,1,1.08695652173913,1.66666666666667,12.5,12.5,54.0434782608696,82.8666666666667,621.5,621.5
1125016,B,E,Unknown,Unknown,Nonchurner,30,2032,0.36794648440312,53.2726513758738,2.84615384615385,14,26,21,1,1,1.11111111111111,1.36363636363636,15,15,75.2592592592593,92.3636363636364,1016,1016
1662870,C,F,Unknown,Unknown,Nonchurner,53,3634,0.494184496290331,107.977877440943,1.65957446808511,7,47,36,1,1,1.10416666666667,1.43243243243243,26.5,26.5,75.7083333333333,98.2162162162162,1817,1817
1944006,A,E,Unknown,Unknown,Churner,29,4976,0.414851116999053,331.589540227682,3.70833333333333,7,24,17,1,1,1.16,1.61111111111111,14.5,14.5,199.04,276.444444444444,2488,2488
75138,H,A,Unknown,Unknown,Churner,47,3052,2.04264871994757,112.543215563881,0.206896551724138,18,29,23,1,1,1.56666666666667,1.95833333333333,23.5,23.5,101.733333333333,127.166666666667,1526,1526
1473407,D,F,Unknown,Unknown,Churner,22,3571,0.307793505625546,363.872371349597,0,10,20,19,1,1,1.04761904761905,1.1,11,11,170.047619047619,178.55,1785.5,1785.5
1758382,E,H,Unknown,Unknown,Churner,41,4899,1.01830536324223,174.804570681188,1.89655172413793,2,29,26,1,1,1.36666666666667,1.51851851851852,20.5,20.5,163.3,181.444444444444,2449.5,2449.5
1968507,E,F,Unknown,Unknown,Churner,17,2360,1.05409255338946,320.626643378938,0,53,9,9,1,1,1.7,1.7,8.5,8.5,236,236,1180,1180
1058604,E,E,Unknown,Unknown,Churner,1,324,0,0,0,7,1,1,1,1,0.5,0.5,0.5,0.5,162,162,162,162
1897340,D,G,Unknown,Unknown,Nonchurner,39,2579,1.8771478925557,164.588633936407,0.75,59,20,18,1,1,1.85714285714286,2.05263157894737,19.5,19.5,122.809523809524,135.736842105263,1289.5,1289.5
1577693,C,E,Unknown,Unknown,Churner,6,506,0.447213595499958,81.3369534713466,0,70,5,5,1,1,1,1,3,3,84.3333333333333,84.3333333333333,253,253
1960846,D,E,Unknown,Unknown,Nonchurner,69,5364,0.810698898730297,162.73024327233,1.53703703703704,3,54,44,1,1,1.25454545454545,1.53333333333333,34.5,34.5,97.5272727272727,119.2,2682,2682
494014,E,E,Unknown,Unknown,Churner,4,1066,0,106.750487898963,0,38,4,3,1,1,0.8,1,2,2,213.2,266.5,533,533
1995169,C,F,Unknown,Unknown,Nonchurner,46,2983,0.297101757186175,61.4565037917412,2.23809523809524,0,42,32,1,1,1.06976744186047,1.39393939393939,23,23,69.3720930232558,90.3939393939394,1491.5,1491.5
942904,K,H,Unknown,Unknown,Churner,2,63,0,19.0918830920368,0,67,2,2,1,1,0.666666666666667,0.666666666666667,1,1,21,21,31.5,31.5
546782,C,F,Unknown,Unknown,Churner,16,1218,0,73.4101491620879,0.5625,65,16,12,1,1,0.941176470588235,1.23076923076923,8,8,71.6470588235294,93.6923076923077,609,609
768436,B,E,Unknown,Unknown,Nonchurner,14,474,0.277350098112615,17.7370393274234,6.92307692307692,7,13,9,1,1,1,1.4,7,7,33.8571428571429,47.4,237,237
58551,F,E,Unknown,Unknown,Nonchurner,74,5607,0.697506323548969,85.6861641121473,1.41935483870968,3,62,42,1,1,1.17460317460317,1.72093023255814,37,37,89,130.395348837209,2803.5,2803.5
1931648,D,G,Unknown,Unknown,Churner,2,138,0,0,0,79,2,1,1,1,0.666666666666667,1,1,1,46,69,69,69
2154152,B,F,Unknown,Unknown,Nonchurner,39,3148,1.01349588703826,124.73055016686,3.79166666666667,1,24,18,1,1,1.56,2.05263157894737,19.5,19.5,125.92,165.684210526316,1574,1574
2019260,C,C,Unknown,Unknown,Nonchurner,4,236,0,0,0,96,1,1,1,1,2,2,2,2,118,118,118,118
1916164,F,D,Unknown,Unknown,Nonchurner,15,669,1.80772153354911,132.801610898147,0,70,8,5,1,1,1.66666666666667,2.5,7.5,7.5,74.3333333333333,111.5,334.5,334.5
446488,D,E,Unknown,Unknown,Churner,19,1153,0.877058019307029,49.5889514162591,0,17,13,12,1,1,1.35714285714286,1.46153846153846,9.5,9.5,82.3571428571429,88.6923076923077,576.5,576.5
2157290,F,G,Unknown,Unknown,Churner,20,1157,0.577350269189626,33.5692691808048,0,89,16,15,1,1,1.17647058823529,1.25,10,10,68.0588235294118,72.3125,578.5,578.5
2019765,C,F,Unknown,Unknown,Nonchurner,83,7132,1.33860352212827,184.78888872171,0.893617021276596,21,47,37,1,1,1.72916666666667,2.18421052631579,41.5,41.5,148.583333333333,187.684210526316,3566,3566
1326420,J,C,Unknown,Unknown,Churner,20,3271,0,167.98636379496,1.1,53,20,17,1,1,0.952380952380952,1.11111111111111,10,10,155.761904761905,181.722222222222,1635.5,1635.5
1662375,D,E,Unknown,Unknown,Nonchurner,81,9512,0.831089876315228,166.293201790538,0.967213114754098,17,61,37,1,1,1.30645161290323,2.13157894736842,40.5,40.5,153.41935483871,250.315789473684,4756,4756
1400663,J,E,Unknown,Unknown,Churner,6,1572,0,226.569194728674,8.83333333333333,26,6,5,1,1,0.857142857142857,1,3,3,224.571428571429,262,786,786
1821437,B,D,Unknown,Unknown,Churner,10,3325,1.22474487139159,1092.08607719355,1.6,52,5,4,1,1,1.66666666666667,2,5,5,554.166666666667,665,1662.5,1662.5
785952,E,C,Unknown,Unknown,Churner,32,2582,0.813575295780767,121.216531954382,3.42857142857143,22,21,16,1,1,1.45454545454545,1.88235294117647,16,16,117.363636363636,151.882352941176,1291,1291
2060019,B,G,Unknown,Unknown,Nonchurner,45,3350,0.512295478394548,48.465940292344,0.236842105263158,13,38,22,1,1,1.15384615384615,1.95652173913043,22.5,22.5,85.8974358974359,145.652173913043,1675,1675
1855463,B,E,Unknown,Unknown,Nonchurner,30,4590,0.607918758874329,172.428750250773,3.33333333333333,3,24,15,1,1,1.2,1.875,15,15,183.6,286.875,2295,2295
346870,C,D,Unknown,Unknown,Churner,13,983,0.744023809142845,92.4823342204182,4.625,19,8,6,1,1,1.44444444444444,1.85714285714286,6.5,6.5,109.222222222222,140.428571428571,491.5,491.5
1177145,G,F,Unknown,Unknown,Nonchurner,22,6351,0.447213595499958,431.764491726438,3.35,19,20,15,1,1,1.04761904761905,1.375,11,11,302.428571428571,396.9375,3175.5,3175.5
2048420,F,E,Unknown,Unknown,Churner,44,3283,0.672021505032247,50.6289474765242,0,89,31,19,1,1,1.375,2.2,22,22,102.59375,164.15,1641.5,1641.5
1757996,C,G,Unknown,Unknown,Churner,6,921,0,79.0638982089803,1.66666666666667,54,6,4,1,1,0.857142857142857,1.2,3,3,131.571428571429,184.2,460.5,460.5
2171586,D,A,Unknown,Unknown,Nonchurner,7,1314,0.894427190999916,91.368484719842,0,24,5,4,1,1,1.16666666666667,1.4,3.5,3.5,219,262.8,657,657
1610376,C,D,Unknown,Unknown,Churner,31,2563,0.182574185835055,78.3404080933326,2.4,16,30,20,1,1,1,1.47619047619048,15.5,15.5,82.6774193548387,122.047619047619,1281.5,1281.5
1740882,A,F,Unknown,Unknown,Nonchurner,94,4260,0.663569103913996,49.538948483792,0.91304347826087,24,69,43,1,1,1.34285714285714,2.13636363636364,47,47,60.8571428571429,96.8181818181818,2130,2130
2001777,E,B,Unknown,Unknown,Churner,10,2571,1,693.187348413111,3,3,5,5,1,1,1.66666666666667,1.66666666666667,5,5,428.5,428.5,1285.5,1285.5
1725117,B,D,Unknown,Unknown,Nonchurner,24,2490,0.29424494316825,99.7127476034636,2.68181818181818,14,22,19,1,1,1.04347826086957,1.2,12,12,108.260869565217,124.5,1245,1245
2131375,F,E,Unknown,Unknown,Nonchurner,2,418,0,0,0,81,1,1,1,1,1,1,1,1,209,209,209,209
966399,E,E,Unknown,Unknown,Churner,29,4532,0.188982236504614,308.006098338583,2.85714285714286,13,28,25,1,1,1,1.11538461538462,14.5,14.5,156.275862068966,174.307692307692,2266,2266
2007601,E,E,Unknown,Unknown,Nonchurner,30,2007,0.442325868464691,54.2408577750566,3.91666666666667,4,24,20,1,1,1.2,1.42857142857143,15,15,80.28,95.5714285714286,1003.5,1003.5
1681826,A,E,Unknown,Unknown,Nonchurner,46,3672,0,102.976006773493,2,0,46,35,1,1,0.978723404255319,1.27777777777778,23,23,78.1276595744681,102,1836,1836
1715323,D,G,Unknown,Unknown,Nonchurner,2,106,0,52.3259018078045,0,88,2,2,1,1,0.666666666666667,0.666666666666667,1,1,35.3333333333333,35.3333333333333,53,53
1835021,D,G,Unknown,Unknown,Nonchurner,43,2401,1.15223058787524,45.5183191574269,0.962962962962963,52,27,20,1,1,1.53571428571429,2.04761904761905,21.5,21.5,85.75,114.333333333333,1200.5,1200.5
102308,I,H,Unknown,Unknown,Nonchurner,18,1748,1.5015143870591,92.1818361126036,5.09090909090909,34,11,7,1,1,1.5,2.25,9,9,145.666666666667,218.5,874,874
2074771,H,H,Unknown,Unknown,Churner,7,1121,0.408248290463863,112.542288348277,0,64,6,6,1,1,1,1,3.5,3.5,160.142857142857,160.142857142857,560.5,560.5
552004,I,H,Unknown,Unknown,Churner,1,125,0,0,0,68,1,1,1,1,0.5,0.5,0.5,0.5,62.5,62.5,62.5,62.5
2046310,C,G,Unknown,Unknown,Churner,14,962,0,51.3051632900606,0,6,14,10,1,1,0.933333333333333,1.27272727272727,7,7,64.1333333333333,87.4545454545455,481,481
2145778,B,E,Unknown,Unknown,Churner,20,1555,0.392952623996688,56.2240136052412,0,71,17,14,1,1,1.11111111111111,1.33333333333333,10,10,86.3888888888889,103.666666666667,777.5,777.5
1728767,B,F,Unknown,Unknown,Churner,18,1289,2.64575131106459,187.28506198959,0,25,9,7,1,1,1.8,2.25,9,9,128.9,161.125,644.5,644.5
1385779,F,E,Unknown,Unknown,Churner,1,499,0,0,0,59,1,1,1,1,0.5,0.5,0.5,0.5,249.5,249.5,249.5,249.5
1310054,F,E,Unknown,Unknown,Churner,26,998,1.80403587950613,104.189338138881,2.72727272727273,43,11,9,1,1,2.16666666666667,2.6,13,13,83.1666666666667,99.8,499,499
1622225,C,G,Unknown,Unknown,Churner,38,4738,1.04731375282964,151.231450323508,1.88888888888889,38,27,18,1,1,1.35714285714286,2,19,19,169.214285714286,249.368421052632,2369,2369
329002,F,E,Unknown,Unknown,Nonchurner,11,4238,0.440958551844098,1170.77788718062,2.11111111111111,68,9,8,1,1,1.1,1.22222222222222,5.5,5.5,423.8,470.888888888889,2119,2119
1800647,E,F,Unknown,Unknown,Nonchurner,4,1369,0,323.873818021772,6.25,69,4,4,1,1,0.8,0.8,2,2,273.8,273.8,684.5,684.5
533331,B,E,Unknown,Unknown,Churner,5,279,0.577350269189626,69.778220097678,0,73,3,3,1,1,1.25,1.25,2.5,2.5,69.75,69.75,139.5,139.5
1188097,C,E,Unknown,Unknown,Nonchurner,27,2925,0.560611910581388,115.08133769519,3.33333333333333,25,21,19,1,1,1.22727272727273,1.35,13.5,13.5,132.954545454545,146.25,1462.5,1462.5
1989526,E,C,Unknown,Unknown,Nonchurner,122,10929,1.6004078734202,222.73806467361,1.28787878787879,8,66,37,1,1,1.82089552238806,3.21052631578947,61,61,163.119402985075,287.605263157895,5464.5,5464.5
1584738,C,F,Unknown,Unknown,Churner,18,1024,0,49.2937042739309,1.83333333333333,7,18,13,1,1,0.947368421052632,1.28571428571429,9,9,53.8947368421053,73.1428571428571,512,512
1777796,A,C,Unknown,Unknown,Churner,19,1742,1.12660142429822,155.48954948806,0,57,13,10,1,1,1.35714285714286,1.72727272727273,9.5,9.5,124.428571428571,158.363636363636,871,871
2095035,C,D,Unknown,Unknown,Nonchurner,19,2630,0.633323693776651,198.289554068658,0.642857142857143,16,14,12,1,1,1.26666666666667,1.46153846153846,9.5,9.5,175.333333333333,202.307692307692,1315,1315
1481402,H,F,Unknown,Unknown,Churner,18,1326,0.797724035217466,78.5915794702993,1.25,6,12,10,1,1,1.38461538461538,1.63636363636364,9,9,102,120.545454545455,663,663
2162584,E,F,Unknown,Unknown,Nonchurner,12,1660,0.421637021355784,171.333981840537,0.3,1,10,9,1,1,1.09090909090909,1.2,6,6,150.909090909091,166,830,830
584265,D,F,Unknown,Unknown,Churner,21,2394,1.5,420.144915475601,3.55555555555556,43,9,8,1,1,2.1,2.33333333333333,10.5,10.5,239.4,266,1197,1197
2121123,I,G,Unknown,Unknown,Churner,4,780,0,0,0,86,1,1,1,1,2,2,2,2,390,390,390,390
1874235,G,E,Unknown,Unknown,Churner,2,16,0,0,0,42,1,1,1,1,1,1,1,1,8,8,8,8
1111255,D,H,Unknown,Unknown,Nonchurner,20,2292,0.323380833381777,146.080557952675,0,12,18,11,1,1,1.05263157894737,1.66666666666667,10,10,120.631578947368,191,1146,1146
255431,J,H,Unknown,Unknown,Churner,26,1540,1.73205080756888,110.355195757922,1,74,13,11,1,1,1.85714285714286,2.16666666666667,13,13,110,128.333333333333,770,770
2104157,A,F,Unknown,Unknown,Churner,9,624,0.353553390593274,73.6478105580879,1.125,60,8,7,1,1,1,1.125,4.5,4.5,69.3333333333333,78,312,312
518789,J,E,Unknown,Unknown,Nonchurner,28,1521,0.611775290321498,38.7978717689665,4.31578947368421,2,19,12,1,1,1.4,2.15384615384615,14,14,76.05,117,760.5,760.5
520485,C,D,Unknown,Unknown,Churner,9,535,0.487950036474267,46.8254102771033,0,92,7,6,1,1,1.125,1.28571428571429,4.5,4.5,66.875,76.4285714285714,267.5,267.5
367851,H,B,Unknown,Unknown,Nonchurner,9,535,0.836660026534076,36.6137496941609,14.6666666666667,1,6,6,1,1,1.28571428571429,1.28571428571429,4.5,4.5,76.4285714285714,76.4285714285714,267.5,267.5
1970777,D,F,Unknown,Unknown,Nonchurner,1876,72257,73.1442528817336,1583.08294119018,0.516304347826087,1,184,90,1,1,10.1405405405405,20.6153846153846,938,938,390.578378378378,794.032967032967,36128.5,36128.5
1359831,D,D,Unknown,Unknown,Nonchurner,22,2144,0.685994340570035,121.931785413475,3.70588235294118,31,17,11,1,1,1.22222222222222,1.83333333333333,11,11,119.111111111111,178.666666666667,1072,1072
1435474,K,D,Unknown,Unknown,Nonchurner,49,4566,1.00368778141491,107.713769582331,0,22,29,21,1,1,1.63333333333333,2.22727272727273,24.5,24.5,152.2,207.545454545455,2283,2283
1631883,B,F,Unknown,Unknown,Churner,6,578,0,25.8508542734407,0,91,6,6,1,1,0.857142857142857,0.857142857142857,3,3,82.5714285714286,82.5714285714286,289,289
1543322,D,C,Unknown,Unknown,Churner,29,3263,0.849836585598797,144.429834605538,0,66,18,16,1,1,1.52631578947368,1.70588235294118,14.5,14.5,171.736842105263,191.941176470588,1631.5,1631.5
1211252,E,F,Unknown,Unknown,Nonchurner,16,1473,0.599144689515278,67.4949190870254,5,24,13,11,1,1,1.14285714285714,1.33333333333333,8,8,105.214285714286,122.75,736.5,736.5
2045849,C,F,Unknown,Unknown,Churner,19,1733,0,53.8212875556879,0.526315789473684,67,19,16,1,1,0.95,1.11764705882353,9.5,9.5,86.65,101.941176470588,866.5,866.5
1852288,D,E,Unknown,Unknown,Churner,16,1965,0.258198889747161,58.4526670539017,0.266666666666667,15,15,14,1,1,1,1.06666666666667,8,8,122.8125,131,982.5,982.5
2000619,B,F,Unknown,Unknown,Churner,11,749,0.316227766016838,69.42213863987,0,72,10,9,1,1,1,1.1,5.5,5.5,68.0909090909091,74.9,374.5,374.5
916578,J,E,Unknown,Unknown,Churner,6,658,0.447213595499958,64.7788545746218,12,19,5,5,1,1,1,1,3,3,109.666666666667,109.666666666667,329,329
2055879,B,E,Unknown,Unknown,Nonchurner,46,3917,0.601392895123474,114.120157099481,0.743589743589744,68,39,31,1,1,1.15,1.4375,23,23,97.925,122.40625,1958.5,1958.5
206075,G,F,Unknown,Unknown,Churner,2,18,0,0,0,73,1,1,1,1,1,1,1,1,9,9,9,9
1779929,C,F,Unknown,Unknown,Nonchurner,79,7982,0.548301545571164,137.29827951161,1.5,4,62,40,1,1,1.25396825396825,1.92682926829268,39.5,39.5,126.698412698413,194.682926829268,3991,3991
1902082,F,G,Unknown,Unknown,Churner,7,434,0.408248290463863,32.549449560118,10.6666666666667,22,6,6,1,1,1,1,3.5,3.5,62,62,217,217
2025193,B,G,Unknown,Unknown,Churner,12,804,0.534522483824849,85.7471365619367,0.75,90,8,6,1,1,1.33333333333333,1.71428571428571,6,6,89.3333333333333,114.857142857143,402,402
1638516,D,A,Unknown,Unknown,Churner,4,296,0,24.3721152139079,11.5,7,4,4,1,1,0.8,0.8,2,2,59.2,59.2,148,148
596428,F,F,Unknown,Unknown,Churner,4,312,0.577350269189626,39.1279950930277,0,16,3,3,1,1,1,1,2,2,78,78,156,156
1997927,D,F,Unknown,Unknown,Churner,31,2378,0.314970394174356,56.8408620438114,1.78571428571429,17,28,25,1,1,1.06896551724138,1.19230769230769,15.5,15.5,82,91.4615384615385,1189,1189
2084220,E,F,Unknown,Unknown,Nonchurner,90,9141,0.728528632418773,149.726794019047,1.015625,23,64,42,1,1,1.38461538461538,2.09302325581395,45,45,140.630769230769,212.581395348837,4570.5,4570.5
1454628,F,F,Unknown,Unknown,Nonchurner,17,2279,0.351865775274498,170.174476291107,3.93333333333333,8,15,12,1,1,1.0625,1.30769230769231,8.5,8.5,142.4375,175.307692307692,1139.5,1139.5
2038124,C,G,Unknown,Unknown,Churner,10,650,1.4142135623731,383.251875403109,31.5,30,2,2,1,1,3.33333333333333,3.33333333333333,5,5,216.666666666667,216.666666666667,325,325
1621624,E,H,Unknown,Unknown,Nonchurner,110,9409,0.978629679389868,150.457257783575,0.91358024691358,15,81,59,1,1,1.34146341463415,1.83333333333333,55,55,114.743902439024,156.816666666667,4704.5,4704.5
2116174,C,G,Unknown,Unknown,Churner,1,1999,0,0,0,80,1,1,1,1,0.5,0.5,0.5,0.5,999.5,999.5,999.5,999.5
2053936,D,A,Unknown,Unknown,Churner,27,1455,0.560611910581388,38.1171127672898,2.28571428571429,4,21,15,1,1,1.22727272727273,1.6875,13.5,13.5,66.1363636363636,90.9375,727.5,727.5
1576504,E,D,Unknown,Unknown,Churner,2,489,0,218.495995386643,0,61,2,2,1,1,0.666666666666667,0.666666666666667,1,1,163,163,244.5,244.5
1422825,D,C,Unknown,Unknown,Churner,36,3446,0.761124395107387,138.613263368298,0,72,30,28,1,1,1.16129032258065,1.24137931034483,18,18,111.161290322581,118.827586206897,1723,1723
2164892,E,D,Unknown,Unknown,Nonchurner,27,1972,0.196116135138184,89.5806641224287,1.38461538461538,19,26,21,1,1,1,1.22727272727273,13.5,13.5,73.037037037037,89.6363636363636,986,986
2067995,A,F,Unknown,Unknown,Nonchurner,33,2305,0.452344320861205,83.6095412295474,2.84615384615385,16,26,18,1,1,1.22222222222222,1.73684210526316,16.5,16.5,85.3703703703704,121.315789473684,1152.5,1152.5
539418,H,F,Unknown,Unknown,Churner,13,2438,1.0137937550497,352.158147869833,0,17,9,9,1,1,1.3,1.3,6.5,6.5,243.8,243.8,1219,1219
76630,I,E,Unknown,Unknown,Nonchurner,5,146,0.577350269189626,29.1433239925259,0,43,3,3,1,1,1.25,1.25,2.5,2.5,36.5,36.5,73,73
660969,H,F,Unknown,Unknown,Churner,4,187,0,5.5,0,8,4,3,1,1,0.8,1,2,2,37.4,46.75,93.5,93.5
2145990,B,F,Unknown,Unknown,Nonchurner,42,2169,0.910793859523358,43.2299612011686,1.21212121212121,53,33,24,1,1,1.23529411764706,1.68,21,21,63.7941176470588,86.76,1084.5,1084.5
605762,F,G,Unknown,Unknown,Nonchurner,44,6521,0.844519516182553,361.550857449574,1.40540540540541,14,37,26,1,1,1.15789473684211,1.62962962962963,22,22,171.605263157895,241.518518518519,3260.5,3260.5
1622591,C,F,Unknown,Unknown,Nonchurner,23,1698,1.15072838853303,132.617685658628,0,64,14,12,1,1,1.53333333333333,1.76923076923077,11.5,11.5,113.2,130.615384615385,849,849
1852080,E,F,Unknown,Unknown,Churner,45,5047,0.621735170188031,145.74106773154,1.6,21,35,30,1,1,1.25,1.45161290322581,22.5,22.5,140.194444444444,162.806451612903,2523.5,2523.5
1664287,D,B,Unknown,Unknown,Churner,97,12247,0.697051796784281,210.945367497864,0.936708860759494,16,79,55,1,1,1.2125,1.73214285714286,48.5,48.5,153.0875,218.696428571429,6123.5,6123.5
1965070,C,E,Unknown,Unknown,Nonchurner,4,281,0.577350269189626,7.50555349946513,0,24,3,3,1,1,1,1,2,2,70.25,70.25,140.5,140.5
1358995,C,F,Unknown,Unknown,Churner,37,3424,0.477448415273642,95.3680025688831,2.09677419354839,6,31,27,1,1,1.15625,1.32142857142857,18.5,18.5,107,122.285714285714,1712,1712
768412,C,E,Unknown,Unknown,Nonchurner,29,2623,0.266880256341812,82.0078343835813,3.22222222222222,4,27,21,1,1,1.03571428571429,1.31818181818182,14.5,14.5,93.6785714285714,119.227272727273,1311.5,1311.5
2015415,C,G,Unknown,Unknown,Nonchurner,11,897,2.04124145231932,155.648000308388,8.83333333333333,36,6,3,1,1,1.57142857142857,2.75,5.5,5.5,128.142857142857,224.25,448.5,448.5
